public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,conversation_id,lang,author_id,id,text,source,created_at,possibly_sensitive,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,reply_settings,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,geo/place_id,attachments/media_keys/0,in_reply_to_user_id,context_annotations/0/entity/description,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,referenced_tweets/0/type,referenced_tweets/0/id,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,entities/urls/0/status,entities/urls/0/unwound_url,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/9/entity/description,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,context_annotations/11/entity/description,context_annotations/12/domain/id,context_annotations/12/domain/name,context_annotations/12/domain/description,context_annotations/12/entity/id,context_annotations/12/entity/name,context_annotations/13/domain/id,context_annotations/13/domain/name,context_annotations/13/domain/description,context_annotations/13/entity/id,context_annotations/13/entity/name,context_annotations/14/domain/id,context_annotations/14/domain/name,context_annotations/14/domain/description,context_annotations/14/entity/id,context_annotations/14/entity/name,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,attachments/media_keys/1
0,0,0,0,,,,,,,,,,,,89,112,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,15,mariatroconizl,1283949327048638466,en,59087956,1284594645784305665,@mariatroconizl @tomhanks @tomhanks Could you please help us spread the message? 🙏🏼🙏🏼❤️❤️https://t.co/7OcvIuaDmr,Twitter for iPhone,2020-07-18T21:03:24+00:00,False,10,Person,Named people in the world like Nelson Mandela,806967304772722688,Tom Hanks,everyone,,,,,,,,509699858,Tom Hanks,56,Actor,"An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio",806967304772722688,Tom Hanks,Tom Hanks,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1284215840972431360,16,25,tomhanks,26,35,tomhanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,,,,,,,83,106,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,15,mariatroconizl,1283949605588217856,en,59087956,1284594539504840706,@mariatroconizl @Oprah @Oprah Could you please help us spread the message? 🙏🏼🙏🏼❤️❤️https://t.co/7OcvIuaDmr,Twitter for iPhone,2020-07-18T21:02:59+00:00,False,10,Person,Named people in the world like Nelson Mandela,806575448649908224,Oprah,everyone,,,,,,,,509699858,Oprah,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806575448649908224,Oprah,Oprah,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1284215750782341121,16,22,Oprah,23,29,Oprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,,,,,,,97,120,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,15,mariatroconizl,1283950642252455939,en,59087956,1284594443270725639,@mariatroconizl @TheEllenShow @TheEllenShow Could you please help us spread the message? 🙏🏼🙏🏼❤️❤️https://t.co/7OcvIuaDmr,Twitter for iPhone,2020-07-18T21:02:36+00:00,False,10,Person,Named people in the world like Nelson Mandela,806565448237973504,Ellen DeGeneres,everyone,,,,,,,,509699858,Ellen DeGeneres,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806565448237973504,Ellen DeGeneres,Ellen DeGeneres,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1284215651045969923,16,29,TheEllenShow,30,43,TheEllenShow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,,,,,,,103,126,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,15,mariatroconizl,1283951398267297792,en,59087956,1284594162931769344,@mariatroconizl @TheRealJennifer @TheRealJennifer Could you please help us spread the message? 🙏🏼🙏🏼❤️❤️https://t.co/7OcvIuaDmr,Twitter for iPhone,2020-07-18T21:01:29+00:00,False,,,,,,everyone,,,,,,,,509699858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1284215558574088192,16,32,TheRealJennifer,33,49,TheRealJennifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,,,,,,,61,84,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,13,SofiaVergara,1284593598911127552,es,59087956,1284593598911127552,@SofiaVergara Por fa ayúdanos a difundir este mensaje 🙏🏼❤️🙏🏼 https://t.co/7OcvIuaDmr https://t.co/QqqEjumWM0,Twitter for iPhone,2020-07-18T20:59:15+00:00,False,10,Person,Named people in the world like Nelson Mandela,809432488309190656,Sofia Vergara,everyone,85,108,https://t.co/QqqEjumWM0,https://twitter.com/mariatroconizl/status/1284215396808241158,twitter.com/mariatroconizl…,,,91390383,Sofia Vergara,56,Actor,"An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio",809432488309190656,Sofia Vergara,Sofia Vergara,,,,,,,,,,,,,,,,,,,,,,,,quoted,1284215396808241158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,,,,,,,63,86,https://t.co/7OcvIuaDmr,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,gofundme.com/f/help-my-aunt…,0,15,ElGeorgeHarris,1284593414646964225,es,59087956,1284593414646964225,@ElGeorgeHarris Por fa ayúdanos a difundir este mensaje 🙏🏼❤️🙏🏼 https://t.co/7OcvIuaDmr https://t.co/NVY8uPz1Sg,Twitter for iPhone,2020-07-18T20:58:31+00:00,False,,,,,,everyone,87,110,https://t.co/NVY8uPz1Sg,https://twitter.com/mariatroconizl/status/1284215112174145536,twitter.com/mariatroconizl…,,,97029197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quoted,1284215112174145536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=c0ffcad780f34f339c81b4ce94db9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,82,90,0.9937,Place,Venezuela,,,,,,,26,49,https://t.co/cSgyeGfqzE,http://HelpingVenezuela.com,HelpingVenezuela.com,,,,1284494017456041985,en,286402569,1284494017456041985,"Here’s a weekly update on https://t.co/cSgyeGfqzE 

Covid-19 cases keep rising in Venezuela while the country crumbles in misery. Thank you for your donations, we are continuing doing our best to keep helping some of… https://t.co/HXrOLXsXff",Instagram,2020-07-18T14:23:33+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,218,241,https://t.co/HXrOLXsXff,https://www.instagram.com/p/CCyWHKPHvpg/?igshid=2dynjwt5m0ww,instagram.com/p/CCyWHKPHvpg/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,62,74,0.9913,Person,Luis Urdaneta,33,49,ServicioPúblico,119,129,Venezuela,215,238,https://t.co/PpGcrqwfNL,https://bit.ly/3je5SUd,bit.ly/3je5SUd,3,15,AliasMalula,1284389470444429314,es,259852459,1284389470444429314,RT @AliasMalula : RT ElPitazoTV: #ServicioPúblico | El doctor Luis Urdaneta es un reconocido trabajador de la salud en #Venezuela. Dio positivo por #COVID-19 y se requiere apoyo para costear los tratamientos #17Jul https://t.co/PpGcrqwfNL,IFTTT,2020-07-18T07:28:07+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,154,COVID,208,214,17Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,,,,,,0,9,ayudemos,10,14,CNN,63,86,https://t.co/s6GEgN8Knk,https://gf.me/u/x8cb6q,gf.me/u/x8cb6q,,,,1284285538284052482,und,2998882293,1284285538284052482,#ayudemos #CNN #COVID__19 #venezolanos #medicos #solidaridad   https://t.co/s6GEgN8Knk,Twitter for iPhone,2020-07-18T00:35:07+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,45,Brand Vertical,Top level entities that describe a Brands industry,781974597310615553,Entertainment,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974597105094656,TV/Movies Related,,47,Brand,Brands and Companies,10040667043,CNN,,,,,,,15,25,COVID__19,26,38,venezolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,47,medicos,48,60,solidaridad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2,0,29,41,0.9912,Person,Luis Urdaneta,0,16,ServicioPúblico,86,96,Venezuela,182,205,https://t.co/8rO2WuHTzs,https://bit.ly/3je5SUd,bit.ly/3je5SUd,,,,1284284892109508609,es,102567480,1284284892109508609,#ServicioPúblico | El doctor Luis Urdaneta es un reconocido trabajador de la salud en #Venezuela. Dio positivo por #COVID-19 y se requiere apoyo para costear los tratamientos #17Jul https://t.co/8rO2WuHTzs,Twitter for Android,2020-07-18T00:32:33+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,121,COVID,175,181,17Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,,,,,,176,186,COVID__19,187,199,coronavirus,206,229,https://t.co/bfNm7gNG7t,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela,gofundme.com/f/help-my-aunt…,,,,1284263438269718528,es,104989592,1284263438269718528,¡Hoy le quitaron el respirador a mi tía! Estamos muy felices. En los próximos días la podrán sacar de terapia a una habitación. Acá pueden ayudarnos a pagar su tratamiento por #COVID__19 #coronavirus #vzla https://t.co/bfNm7gNG7t,Twitter for iPhone,2020-07-17T23:07:18+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,205,vzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,21,725,16,29,41,0.9912,Person,Luis Urdaneta,0,16,ServicioPúblico,86,96,Venezuela,182,205,https://t.co/tJELY2gbTB,https://bit.ly/3je5SUd,bit.ly/3je5SUd,,,,1284162379882864640,es,2828470096,1284162379882864640,#ServicioPúblico | El doctor Luis Urdaneta es un reconocido trabajador de la salud en #Venezuela. Dio positivo por #COVID-19 y se requiere apoyo para costear los tratamientos #17Jul https://t.co/tJELY2gbTB,Twitter Web App,2020-07-17T16:25:44+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,121,COVID,175,181,17Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,16,24,0.9959,Place,Venezuela,,,,,,,114,137,https://t.co/KZ27IOiYWl,https://www.gofundme.com/f/3d9k8d-randy-villalobos-covid-19?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/3d9k8d-randy…,,,,1284100536577425409,es,193924472,1284100536577425409,"La situación en Venezuela es bastante difícil, así que por fa ayuden a compartir y cualquier ayuda es recibida 🙏🏼 https://t.co/KZ27IOiYWl",Twitter for iPhone,2020-07-17T12:20:00+00:00,False,,,,,,everyone,,,,,,3078869807f9dd36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2,0,6,30,0.6996,Organization,N-Sports Management Group,171,181,Venezuela,,,,250,273,https://t.co/O0DeccMdxH,https://gf.me/u/ygj6d3,gf.me/u/ygj6d3,,,,1284012964069216257,es,1220799743573594112,1284012964069216257,Desde N-Sports Management Group hemos realizado esta campaña con el fin de recaudar fondos para poder comprar material sanitario o alimentos y destinarlos a Hospitales en #Venezuela en plena crisis del COVID-19. AYUDANOS A AYUDAR! Ayúdanos con un RT https://t.co/O0DeccMdxH,Twitter for Android,2020-07-17T06:32:01+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,126,134,0.9417,Place,venezuela,,,,,,,251,274,https://t.co/llG5SrvPdx,https://www.gofundme.com/f/ayudemos-a-mena?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayudemos-a-m…,,,,1283957767070416899,es,1054203046358642689,1283957767070416899,"Hola, hoy les escribo para pedirles ayuda de un familiar que sufre  de tuberculosis y de diabetes tipo 2. Por la situación de venezuela y ahora con el COVID-19 se nos complica ayudar, si pueden compartir o donar se los agradeceríamos de todo corazón🙏 https://t.co/llG5SrvPdx",Twitter for iPhone,2020-07-17T02:52:41+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,0,2,61,65,0.3553,Person,Covid,236,252,AyudemosaMarina,,,,253,276,https://t.co/T6L9RbPJIn,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=4e7a783bcedd432e9594647156fdba75,gofundme.com/f/help-my-aunt…,0,13,SofiaVergara,1283952273492762625,es,59087956,1283952273492762625,@SofiaVergara Mi tía es una súper fan y está luchando contra Covid-19 en UCI en Caracas. Le mandarías un mensaje de aliento? Doctores dijeron que eso le da fuerza. Nos ayudarías a recaudar fondos compartiendo este mensaje? Mil gracias❤️#AyudemosaMarina https://t.co/T6L9RbPJIn,Twitter for iPhone,2020-07-17T02:30:51+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,91390383,,10,Person,Named people in the world like Nelson Mandela,809432488309190656,Sofia Vergara,Sofia Vergara,56,Actor,"An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio",809432488309190656,Sofia Vergara,Sofia Vergara,,,,,,,73,75,0.4185,Place,UCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,86,0.9837,Place,Caracas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,0,1,79,87,0.9648,Place,Venezuela,245,256,HelpMarina,,,,257,280,https://t.co/T6L9RbPJIn,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=4e7a783bcedd432e9594647156fdba75,gofundme.com/f/help-my-aunt…,0,16,TheRealJennifer,1283951398267297792,en,59087956,1283951398267297792,@TheRealJennifer  My aunt is a fan! She is now in the ICU fighting COVID 19 in Venezuela Would you pls send her a message of hope? Doctors say it helps with recovery. Would you pls help us spread this message to cover her expenses? Thanks ❤️❤️❤️#HelpMarina https://t.co/T6L9RbPJIn,Twitter for iPhone,2020-07-17T02:27:22+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,58343831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,1,2,83,91,0.9705,Place,Venezuela,244,255,HelpMarina,,,,256,279,https://t.co/T6L9RbPJIn,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=4e7a783bcedd432e9594647156fdba75,gofundme.com/f/help-my-aunt…,0,13,TheEllenShow,1283950642252455939,en,59087956,1283950642252455939,@TheEllenShow My aunt is a fan! She is now in the ICU fighting against COVID 19 in Venezuela Would you pls send her a message of hope? Doctors say it helps with recovery. Would you pls help us spread this message to cover her expenses? Thanks❤️#HelpMarina https://t.co/T6L9RbPJIn,Twitter for iPhone,2020-07-17T02:24:22+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,15846407,,10,Person,Named people in the world like Nelson Mandela,806565448237973504,Ellen DeGeneres,Ellen DeGeneres,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806565448237973504,Ellen DeGeneres,Ellen DeGeneres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,0,2,76,84,0.9707,Place,Venezuela,240,251,HelpMarina,,,,252,275,https://t.co/T6L9RbPJIn,https://www.gofundme.com/f/help-my-aunt-is-in-the-icu-covid-19-venezuela?sharetype=teams&member=4937478&utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=4e7a783bcedd432e9594647156fdba75,gofundme.com/f/help-my-aunt…,0,6,Oprah,1283949605588217856,en,59087956,1283949605588217856,@Oprah My aunt is a fan! She is now in the ICU fighting against COVID 19 in Venezuela Would you pls send her a message of hope? Doctors say that helps with recovery. Would you also help us spread this message to cover her expenses? Thanks❤️#HelpMarina https://t.co/T6L9RbPJIn,Twitter for iPhone,2020-07-17T02:20:15+00:00,False,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,everyone,,,,,,,,19397785,,10,Person,Named people in the world like Nelson Mandela,806575448649908224,Oprah,Oprah,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806575448649908224,Oprah,Oprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
