id,possibly_sensitive,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,text,geo/place_id,reply_settings,source,conversation_id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,attachments/media_keys/0,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1
1384877736729120769,False,2021-04-21T14:32:36+00:00,es,0,0,False,False,118116171,False,16,ServicioPublico,84,107,https://t.co/IXleUgvnBs,https://gofund.me/79dfbca1,gofund.me/79dfbca1,https://pbs.twimg.com/news_img/1382882313655160834/rRBXa_-l?format=jpg&name=orig,810,457,https://pbs.twimg.com/news_img/1382882313655160834/rRBXa_-l?format=jpg&name=150x150,150,150,200,"Ayuda a Tony a superar el Covid 19, organized by Daniela Osio","Mi papá tiene 76 años y el covid 19 le provocó una fuerte neumonía, por lo tanto debe… Daniela Osio needs your support for Ayuda a Tony a superar el Covid 19",https://www.gofundme.com/f/ayuda-a-tony-a-superar-el-covid-19?utm_campaign=p_nacp+share-sheet&utm_medium=copy_link&utm_source=customer,"#ServicioPublico Les pido su colaboración para difundir o donar 🙏🏻 Es para mi papá 
https://t.co/IXleUgvnBs",008eb02a542ac3d4,everyone,Twitter for iPhone,1384877736729120769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381641799073157127,False,2021-04-12T16:14:09+00:00,es,2,1,True,False,15246855,False,16,ServicioPublico,224,247,https://t.co/ruaWTKaiAy,https://gofund.me/18cf2956,gofund.me/18cf2956,https://pbs.twimg.com/news_img/1387112051798167552/SU30OsRM?format=jpg&name=orig,1168,659,https://pbs.twimg.com/news_img/1387112051798167552/SU30OsRM?format=jpg&name=150x150,150,150,200,"Ayuda al Mtro. Rugeles para superar COVID, organized by Régulo Stabilito","El Maestro  Alfredo Rugeles atraviesa una situación de salud delicada, acab… Régulo Stabilito needs your support for Ayuda al Mtro. Rugeles para superar COVID",https://www.gofundme.com/f/ayuda-al-mtro-rugeles-para-superar-covid?utm_campaign=p_cp+share-sheet&utm_medium=chat&utm_source=whatsApp,"#ServicioPublico

Ayuda al Mtro. Rugeles para superar COVID

El Maestro  Alfredo Rugeles atraviesa una situación de salud delicada, acaba de ser diagnosticado de Covid-19 y fue hospitalizado por deficiencias respiratorias 

https://t.co/ruaWTKaiAy",07d9e4eaaec80001,everyone,Twitter for iPhone,1381641799073157127,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,54,59,0.356,Person,COVID,73,87,0.5169,Person,Alfredo Rugeles,162,166,0.3615,Place,Covid,,,,,,,,,,
1380922577850396682,False,2021-04-10T16:36:13+00:00,es,7,0,False,False,1044317006621798400,False,8,10Abril,78,101,https://t.co/0EMCtjjJYU,https://gofund.me/9cf64ac0,gofund.me/9cf64ac0,https://pbs.twimg.com/news_img/1381959506100371457/r83Hel-L?format=jpg&name=orig,768,433,https://pbs.twimg.com/news_img/1381959506100371457/r83Hel-L?format=jpg&name=150x150,150,150,200,"URGENTE Juan M Guerra necesita de ti (COVID-19), organized by Aidarih Hernandez","On March 20th, my dad (shown in the red striped shirt) who is 79 res… Aidarih Hernandez needs your support for URGENTE Juan M Guerra necesita de ti (COVID-19)",https://www.gofundme.com/f/help-my-dad-beat-covid-ayuda-mi-golpe-del-pap?utm_campaign=p_cp+share-sheet&utm_medium=social&utm_source=twitter,"#10Abril. #ServicioPúblico 

#URGENTE Juan M Guerra necesita de ti (COVID-19) https://t.co/0EMCtjjJYU",00ec4c32070f5076,everyone,Twitter for Android,1380922577850396682,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,38,50,0.6133,Person,Juan M Guerra,,,,,,,,,,,10,26,ServicioPúblico,29,37,URGENTE,,,,
1379808960367190020,False,2021-04-07T14:51:06+00:00,es,0,2,False,True,21964479,False,16,ServicioPublico,141,164,https://t.co/j9k1Hx5bzw,https://twitter.com/Auxi1984/status/1379808960367190020/photo/1,pic.twitter.com/j9k1Hx5bzw,,,,,,,,,,,"#ServicioPublico #Caracas Busco Remdisivir en ampolla para unos primos que tienen #Covid_19 

Si tienen información, porfa escríbanme al DM. https://t.co/j9k1Hx5bzw",00ec4c32070f5076,everyone,Twitter for Android,1379808960367190020,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,17,25,Caracas,82,91,Covid_19,31379808958525870087,,,
1379222787223650304,False,2021-04-06T00:01:51+00:00,es,2,0,False,False,111795210,False,16,ServicioPublico,,,,,,,,,,,,,,,,#ServicioPublico | Para paciente con fibrosis pulmonar (Covid-19) en Caracas se requiere con carácter de urgencia Pirfenidona (Esbriet). ¡Gracias!,01c93e351e3122fb,everyone,Twitter for Android,1379222787223650304,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,69,75,0.9958,Place,Caracas,,,,,,,,,,,,,,,,,,,,
1377587509450862595,False,2021-04-01T11:43:51+00:00,es,0,0,False,False,1105601070192119809,False,16,ServicioPublico,204,227,https://t.co/drF4DwPC9E,https://www.instagram.com/p/CNH0IU_sjrZ/?igshid=1829hddpoddn0,instagram.com/p/CNH0IU_sjrZ/…,https://pbs.twimg.com/news_img/1377587511594115078/Z5HlpFAv?format=jpg&name=orig,720,900,https://pbs.twimg.com/news_img/1377587511594115078/Z5HlpFAv?format=jpg&name=150x150,150,150,200,"SanJoaquín Escucha on Instagram: “#ServicioPublico #MarbelisMiranda Hoy necesita de nosotros. Pedimos hoy, una mano amiga para que nuestra amiga pueda tener todos los…”","0 Likes, 0 Comments - SanJoaquín Escucha (@sjescucha) on Instagram: “#ServicioPublico #MarbelisMiranda Hoy necesita de nosotros. Pedimos hoy, una mano amiga para que…”",https://www.instagram.com/p/CNH0IU_sjrZ/?igshid=1829hddpoddn0,"#ServicioPublico #MarbelisMiranda

Hoy necesita de nosotros.

Pedimos hoy, una mano amiga para que nuestra amiga pueda tener todos los recursos para enfrentar la COVID-19.

#PorLaSaludYLaVida en Carabobo https://t.co/drF4DwPC9E",015d19216c749864,everyone,Instagram,1377587509450862595,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,195,202,0.9894,Place,Carabobo,,,,,,,,,,,17,33,MarbelisMiranda,173,191,PorLaSaludYLaVida,,Point,-67.98,10.193
