created_at,text
2021-04-11T19:29:45+00:00,Auxilio familia Twitter  personas de buen corazón le pido su ayuda con el corazón en la mano y si está entre sus posibilidades me estarín ayudando a reunir para comprar mi tratamiento para la epilepsia y por favor todos cuídense mucho del covid-19 humildemente Víctor navas
2021-04-10T01:33:41+00:00,"Servicio Público

Pilar Guerra es coordinadora de ⁦@FundehullanVzla⁩  y ⁦@RedJustLibertad en COJEDES ⁩ tiene COVID-19 estamos solicitando su apoyo para que pueda cubrir los gastos del tratamiento. 
Ayúda a compartir  con un RT 
SolidariosConPIlar https://t.co/X9rUzCi8Oe https://t.co/1SoOuc32V6"
2021-04-10T01:23:08+00:00,"SERVICIO PÚBLICO | Para la Sra. Carmen Gisela Martinez paciente #Covid-19 en #Caracas necesita apoyo para su tratamiento. 

https://t.co/7chEXem3EB"
2021-04-10T00:26:25+00:00,"#Cojedes | Necesitamos de tu solidaridad para costear tratamiento médico de Pilar Guerra, diagnosticada con Covid-19.  Datos del Pago Móvil: Banco Mercantil: 0105
Teléfono: 04145975208.
Cédula de identidad: 9.984.490,

Vamos todos a unirnos para apoyar a esta gran periodista!! https://t.co/oZ02voyQWW"
2021-04-09T23:35:58+00:00,"Día a día los venezolanos buscan donaciones para el tratamiento del Covid-19, bombonas de oxígeno, manómetros, concentradores, porque los centros de salud estan vacios y sin recursos #FalcónExigeVacunas  #UrgenVacunasParaVzla"
2021-04-09T21:59:38+00:00,"#09deAbril #ayuda #COVID19 
El día de hoy familiares y Amigos pedimos ayuda para mí tía Gisela Martínez para su tratamiento de Covid-19, se encuentra en la clínica Briceño rosii, el que la pueda ayudar sería de gran ayuda. https://t.co/h11oNFYbMe"
2021-04-09T15:18:55+00:00,"#AlMomento por instrucciones de la ministra @EneidaLayaPsuv el equipo @sundde_ve atendió la denuncia del gobernador @rafaellacava10 sobre la especulación en los precios por tratamiento #Covid_19 
@NicolasMaduro 
@EneidaLayaPsuv 
@PartidoPSUV 
@rafaellacava10 
@avilaelguerrero https://t.co/mEAcxqGm9H"
2021-04-09T05:45:01+00:00,@Greciag @Greciag https://t.co/GgTuaXluHc
2021-04-09T02:09:24+00:00,"@avilaelguerrero @rafaellacava10 @YormanMontero @sundde_ve @PartidoPSUV @dcabellor Debe atacarse de manera equitativa. Puesto que hay muchísima corrupción con el tratamiento que facilita el Estado, a los pacientes que deben ser atendidos de manera preventiva por Covid-19."
2021-04-08T23:06:42+00:00,En 8 días del mes de Abril han fallecido 103 Venezolanos a causa del COVID-19 por no contar con tratamiento ni vacuna preventiva para contrarrestar la enfermedad #VacunasParaTodos
2021-04-08T13:44:24+00:00,"En Cojedes se garantiza el tratamiento profilactico Carvativir a pacientes internos en las áreas de protección Covid del Hospital Joaquina de Rotondaro en el mcpio Tinaquillo, demostrando el compromiso de la gob @MargaudGpsuv de erradicar las cadenas de transmisión del Covid-19 https://t.co/kh9z6pZSv6"
2021-04-07T12:10:12+00:00,"Mi querida Dra Zinnia Ron, médico psiquiatra que ha sido de gran ayuda para mi vida dió positivo a Covid-19 y su esquema de tratamiento ha cambiado.

Si puedes colaborar monetariamente o con alguno de los medicamentos se te agradece un montón

#rt #puertoordaz https://t.co/Oariqx4R3c"
2021-04-06T11:16:22+00:00,Tocilizumab en el tratamiento de pacientes con COVID-19 — Respuesta https://t.co/sw0WxEcG99
2021-04-05T14:21:20+00:00,#RadicalesContraLaCovid19 Morir x covid-19 sería lo d menos. Imagínense todo el tratamiento Y sufrimiento al paciente y familiares q conlleva está enfermedad antes de fallecer. Por eso es mejor evitar el tratamiento covid. Utiliza el tapa boca y mantén la distancia.
2021-04-05T12:29:41+00:00,"El gob bolivariano sigue apoyando con tratamiento profilactico carvativir y pruebas PCR gratuitas a pacientes asintomaticos sospechosos de la comunidad Banco Obrero mcpio Ezequiel Zamora, para vencer las cadenas de transmisión del Covid-19 en la entidad #RadicalesContraLaCovid19 https://t.co/ALYceTqcnc"
2021-04-04T01:26:45+00:00,1607 casos reconoce el gobierno de Maduro hoy sábado 3 de abril . Siento que todos esos casos están en mi TL pidiendo ayuda para pagar el tratamiento . 😭😭 #COVID_19 https://t.co/TIY7Mu6lgm
2021-04-03T02:32:30+00:00,@amelia74698445 @mercedeslouzaod @Cristin41257008 @ALEXGAR999 @nestorevolucion @celest_ad @manuelconectado @20Mivzla @Vilma_Meche @yasmi70 @milymary78 @Edinsonvh @magacecilia @Zuli29398595 @babypas73 URGENTE Por favor ayúdame a conseguir este tratamiento para paciente AYARILIS PRADO HOSPITALIZADA EN  EL HOSPITAL RAFAEL ZAMORA AREVALO DE VALLE DE LA PASCUA GUARICO CON COVID-19 RENDESIVIR DE 100MG teléfono contacto 04144875403-04124659371 Arleni Prado hermana
2021-04-01T20:43:00+00:00,"🗣️ Atención: solicitamos cualquier aporte que esté a su alcance para ayudar a nuestro compañero Pedro Vicente Morón a costear su tratamiento contra el #Covid_19.
También pedimos elevar una plegaria por su salud 🙏 https://t.co/NqaFrfClHK"
2021-04-01T16:07:02+00:00,Resulta que la segunda vez que le dije a algunos familiares y amigos que no me tomé ivermectina me tenían ladillada enviandome cadenas de whatsapp sobre la ivermectina. Ayer la oms hizo oficial que la ivermectina no sirve ni para prevención ni tratamiento para el covid 19. (2/3)
2021-03-31T22:43:41+00:00,@drsergiomedina Falso. Para tratamiento covid no está aprobada. Es desaconsejable más bien su uso. https://t.co/Eow99TJW0w
2021-03-31T18:39:20+00:00,"@eldolardiario Qué porcentaje de la población venezolana, tiene dólares para pagar tratamiento contra el covid-19? Ni siquiera artistas y animadores anclas de los medios de TV lo pueden cubrir y apelan a la ayuda económica."
2021-03-31T16:10:39+00:00,"La mayoría de los venezolanos solo quieren que se les resuelvan sus problemas más urgentes y los que han sido víctimas del virus, o sus familiares, requien ayuda urgente para el tratamiento del COVID-19 porque es muy costoso."
2021-03-31T15:37:37+00:00,"Hola! Gente de Twitter les pido por favor difundir a esta campaña GoFundMe es para mi tía Belinda Morales. Ahorita está hospitalizada por Covid-19 en #Caracas. @Juliococo @Madepalmar @alexagomez2000
Agradeceria su apoyo con RTs https://t.co/nsW6RQdY1Y https://t.co/zeNV6vGYsx"
2021-03-31T01:57:27+00:00,"con Covid 19, cuyos recursos no son suficientes para cubrir su tratamiento. Con tú aporte estarás ayudando a su recuperación.   No de cuenta banco venezuela 01020496830000264804 Cuenta Global    Jorge Guerra Rondón.  Pagó móvil 0102--04243112590.    26.193. 348."
2021-03-30T02:09:26+00:00,"El 80 % de los pacientes con COVID-19 son leves y  en esos casos NO SE USA ni oxígeno, ni dexametasona, ni ivermectina, ni remdesivir. El tratamiento es SINTOMÁTICO . No conozco aún un acetaminofen o una loratadina que valgan más de 50 $. https://t.co/Fhdmlcic9o"
2021-03-30T01:31:08+00:00,El costo promedio de tratamiento en un paciente con COVID-19 habitualmente sobrepasa los 50 $. El costo referencial de las vacunas es de 10 $. Una muestra más de que la medicina preventiva es más económica que la curativa. En un país como el nuestro esto no es poca cosa...
2021-03-29T22:13:51+00:00,"AVISO IMPORTANTE 
El día de mañana #30marzo SOLO se estará haciendo entrega del Programa Mi Tratamiento Contra el COVID-19. en C.C. La Viña Siglo XXI https://t.co/6VyA1WGOYJ"
2021-03-29T15:47:21+00:00,"Lo chimbo del covid 19 es que la gente le tiene tanto miedo que cuando lo tienen lo niegan y no reciben tratamiento hasta morirse o son incapaces de hasta comer solos porque les da depresión saber que lo tienen.

Nadie les ha dicho que se puede salir bien y eso los ponen peor."
2021-03-29T13:11:31+00:00,"Cojedes continúa la realización de pruebas PDR capilar, PCR Covid-19 y entrega de tratamiento profilactico Carvativir a privados de libertad en IACPEC en el mcpio Ezequiel Zamora, demostrando el compromiso del gob bolivariano de erradicar las cadenas de transmisión del Covid-19 https://t.co/sSHYPCYUjd"
2021-03-29T12:59:02+00:00,"#Sucre | Gobernador del estado #EdwinRojas  anunció la llegada del primer lote de Carvativir que será aplicado en el tratamiento de los pacientes con COVID-19 en toda la entidad. 
#LaVozDeSucre
#SucreRespetaLaCuarentena
https://t.co/u8aaoGu084"
2021-03-29T10:47:34+00:00,"Si gozas de salud y conoces a alguien que contrajo el virus, sé empático y solidario, no solo afecta lo físico, también lo emocional y, lo económico. Contraer COVID-19 sin tener apoyo, tratamiento adecuado y ahorros lo complica todo aún más. ¡EMPATÍA!."
2021-03-29T05:21:27+00:00,"Terapias para el tratamiento de la enfermedad por coronavirus 2019 (COVID-19). Aunque se administran diferentes antivirales para el tratamiento clínico de la infección por SARS-CoV-2, su eficacia aún está en evaluación https://t.co/icLO92oRc6"
2021-03-28T21:14:03+00:00,@_Gabbyta_ @jmlara02 @realCarola2Hope @Brillantinas @UnionVeneUKorg @Dianasc47344743 @TAJODE @Mangiagli @LAUMUMI Hola amiga muy buenos tus comentarios y acertados. Quisiera saber que tratamiento indican los medicos para tratar el covid 19? Se ha escuchado y leído tanto que a esta altura no se sabe el verdadero tratamiento y medicamentos a tomar.
2021-03-28T19:41:03+00:00,"Los puntos de la red pública de salud, en los 14 municipios y las 47 Áreas de Salud Integral Comunitarias, ASIC, en los cuales estarán disponibles los kits de medicamentos que están siendo distribuidos para el tratamiento inmediato de estos primeros síntomas del Covid 19. https://t.co/YPLJrkxPke"
2021-03-28T18:31:01+00:00,"Hace semanas Dave Capella y su familia lanzaron una campaña de recaudación para cubrir los gastos del tratamiento #Covid_19. luego salieron estos 2 bichitos @JeanMary_ y @elalexgoncalves  a decir que era una estafa, hoy la realidad es muy triste.

 #CuidémonosEnFamila https://t.co/j1qBPvXy5Q"
2021-03-25T12:44:46+00:00,"#LaCovidNoEsCoba || Ante cualquier síntoma de #Covid_19 debemos acudir de inmediato al Centro de Salud más cercano. No te automediques, el tratamiento debe ser el indicado por un médico especialista y varía según el caso
@NicolasMaduro @AdolfoP_Oficial @gestionperfecta https://t.co/3BPKSWdx1x"
2021-03-24T18:24:33+00:00,Familia Twitter le escribo con todo mi corazón estoy muy asustado la gente aquí en Venezuela está cayendo enferma del covid-19 es decir está muriendo y yo no me quiero morir no quiero enfermarme de covid-19 y estoy muy asustado quisiera tener mi tratamiento para estar un tiempo
2021-03-23T21:46:34+00:00,"@AleCrespoF Explique ud por favor, detalladamente y en lenguaje entendible, el por qué la IVERMECTINA no sirve como tratamiento para el Covid-19??
Hay muchisimos profesionales d la salud q la recomiendan.
Por qué ud piensa que no sirve?"
2021-03-23T21:21:26+00:00,"Doctora @yolyabreuh puede ud, por favor, darme su opinión acerca de la Ivermectina como tratamiento contra el Covid-19?

De antemano, muchísimas gracias! 🤗 https://t.co/59MAMIRUZD"
2021-03-22T14:16:48+00:00,"Nuestro líder Gobernador @EdwinRojasM a través del programa @LaVozDeSucre_ : 🎙Al estado Sucre, llegaron las gotas milagrosas, el antiviral cavativir, compuesto complementario para el tratamiento del covid-19. 

#SucreSeCuidaYVence
#RadicalContraLaCovid19
#QuedateEnCasa https://t.co/NPQDy4xPGs"
2021-03-22T01:14:56+00:00,"#AsiDijo @RangelSilva4F ¡Carvativir para vivir! 
Con la llegada de este antiviral venezolano, afianzaremos el tratamiento preventivo y curativo del covid-19. ¡Gracias presidente @NicolasMaduro por el apoyo al estado Trujillo, cuna del Dr. José Gregorio Hernández!"
2021-03-21T15:10:23+00:00,"Sunamed Guarico se une al gremio médico,  en solicitud al gobierno nacional para que se revisen los protocolos de tratamiento para covid-19 así como la dotación para los mismos ya que los médicos andan pidiendo colaboración para adquirir el tratamiento y sino se mueren. https://t.co/mfZTFGVV6D"
2021-03-20T20:32:57+00:00,Hola! Bendiciones y larga vida para todos. Ellos son mis tíos en este momento están pasando por un tratamiento para COVID-19 están hospitalizados en una situación complicada en lo que me puedan apoyar por favor sería de gran ayuda. Gracias ❤️ https://t.co/Ex8QFUxnXl #Airfunding
2021-03-17T01:35:15+00:00,"@ElNacionalWeb Pregunta obligada, de donde salen los dólares para cubrir un tratamiento de covid-19 en clínicas privadas, porque los costos son impagables. El 80% de la población no le alcanza el dinero para comer. Entonces???"
2021-03-11T11:57:12+00:00,"#VenezuelaInvencible

La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/bLr6fFyvl4"
2021-03-07T12:13:08+00:00,"#CuidémosnosMás

La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/bLr6fFyvl4"
2021-03-05T11:56:33+00:00,"#ChávezAhoraYSiempre

La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/bLr6fFyvl4"
2021-03-04T03:29:05+00:00,"#Parroquia Pueblo Nuevo Sector Simón Bolívar Casa del dirigente Nelson Sanchez
Fecha*02/03
Hora: 5:00 PM
*Actividad:Charla de orientación sobre Covid-19, Medidas de prevención, sintomatología, tratamiento, cuidados, protocolos a seguir. Responsable Dr. Domingo Vasquez https://t.co/8oyOyJVfKh"
2021-03-03T08:50:09+00:00,"@Delnacarrero Nuestro Camarada Presidente dijo que nos teníamos que cuidarnos hasta conseguir un tratamiento efectivo contra el Covid-19, por eso fue mi comentario Camarada, si ofendí, pido disculpas. https://t.co/EyLEqYSeSj"
2021-03-02T16:55:55+00:00,"#VacunaEsperanzaYVida

La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/bLr6fFyvl4"
2021-03-01T04:18:21+00:00,"*ACTUALIZACIÓN DE VIRUS CHINO* 🇨🇳La OMS no tuvo más remedio que recular a regañadientes para reconocer el uso de la ivermectina para la profilaxis y tratamiento  del COVID 19, los estudios realizados en varios países con resultados positivos son abrumadores"
2021-02-27T10:44:57+00:00,INTERESANTE Hipotermia como tratamiento para COVID-19 https://t.co/ynqQu7HBL4
2021-02-25T16:14:36+00:00,"#ATENCION Colega Profesor de la Universidad de Oriente requiere el APOYO para tratamiento para infección por Covid-19. Se les agradece a todos los que puedan contribuir para salvar esta vida. Aquí sus datos, y requerimiento de medicamentos etc. https://t.co/1tO68nSzaH"
2021-02-24T19:30:36+00:00,"@CaraotaDigital Da tristeza, pena, dolor y rabia que eso ocurra, porque en cadena nacional, casi todos los días dicen, que a los diagnosticados con Covid 19, los atienden con todo el tratamiento, en hospitales bien equipados y hasta le dan mucho amor, no entiendo, porqué pasan estos casos?"
2021-02-23T15:14:58+00:00,Qué tienen que ver estos productos con el tratamiento Covid-19 #Mentirosos #opotunistas ... https://t.co/IfI4MAcsnB
2021-02-21T14:10:05+00:00,"La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar.
#GNBMérida https://t.co/jItCLnlkL3"
2021-02-16T15:57:36+00:00,(5/6) Debe evitarse el uso de ivermectina para la prevención o el tratamiento del COVID-19 ya que no se han establecido sus beneficios y seguridad para estos fines.
2021-02-16T15:57:34+00:00,"(2/6) Aunque existen usos aprobados para la ivermectina en personas y animales, no está aprobada para la prevención o el tratamiento del COVID-19. No debe tomar ningún medicamento para tratar o prevenir el COVID-19 a menos que se lo haya recetado su proveedor de atención médica."
2021-02-16T13:04:13+00:00,"La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar.
#GNBMérida @Czgnb22M
https://t.co/jItCLnlkL3"
2021-02-15T14:46:29+00:00,"@Vladi_VillegasP Pronta recuperación.
El Covid 19 no respeta edad ,ni clase social.
Seguir el tratamiento indicado ."
2021-02-15T13:30:45+00:00,"La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que el padece desarrolla una enfermedad grave y tiene dificultad para respirar.
#GNBMérida https://t.co/jItCLnlkL3"
2021-02-09T16:25:07+00:00,Profesores de la ULA Táchira donan sus salarios a colegas y trabajadores para costear tratamiento contra el COVID-19  https://t.co/bwk0BzTp6m
2021-02-06T18:50:13+00:00,Ah que bueno saberlo! Yo pensaba que el paro cardiaco con covid-19 era de tratamiento ambulatorio chill con vitamina b https://t.co/0ShNkDZDZr
2021-02-05T22:06:44+00:00,"Y mucho menos costear el tratamiento, si se contagian de Covid-19. https://t.co/NQmTSHrDPN"
2021-02-05T10:13:53+00:00,"El uso de pruebas diagnósticas precisas y de calidad es el primer paso en la elaboración y aplicación de estrategias de tratamiento, control y, en muchos casos, prevención de enfermedades y brotes. COVID-19 https://t.co/QHFpfIAKSB"
2021-02-04T19:19:56+00:00,"Antes de que me diera COVID-19,  era  Cardiovascularmente sana, al mes hice una primera Angina, Caterismo sin ninguna lesión Obstructiva, pero he hecho dos episodios más de Angina, con severos cambios electrocardiograficos, a pesar del tratamiento. Maldigo a este virus Chino."
2021-02-03T21:19:33+00:00,"El Instituto de Investigaciones Biomédicas ""Dr. Francisco J. Triana Alonso"" de la UC Sede Aragua, realizará esta interesante conferencia denominada: Fármacos Aprobados Clínicamente para el Tratamiento de COVID-19. Extendemos la invitación. Fecha 10/02/2021 https://t.co/It6WudcAr9"
2021-02-01T22:30:53+00:00,"SERVICIO PÚBLICO

Una mano amiga para Maryori Martínez y su esposo Francisco Marval, necesitan de nuestra ayuda para cumplir con el tratamiento para superar el COVID-19.

Cada aporte es importante en Ciudad Ojeda https://t.co/5fn6W2FerR"
2021-01-25T19:10:37+00:00,"Venezuela 🇻🇪 lumbrera del Mundo #CarvativirParaVivir este medicamento desarollado por Venezolanxs está comprobado como tratamiento efectivo contra el COVID-19.
.@NicolasMaduro .@dcabellor .@ConCiliaFlores .@drodriven2 .@jorgerpsuv .@CarnetDLaPatria https://t.co/gdrUX8NRix"
2021-01-25T19:06:09+00:00,"Venezuela 🇻🇪 lumbrera del Mundo #CarvativirParaVivir este medicamento desarollado por Venezolanxs está comprobado como tratamiento efectivo contra el COVID-19.
.@NicolasMaduro .@dcabellor .@ConCiliaFlores .@drodriven2 .@jorgerpsuv .@CarnetDLaPatria https://t.co/PfG718hHMQ"
2021-01-25T19:04:17+00:00,"Las mejores noticias para iniciar esta semana de #FlexibilizaciónConsciente gracias al esfuerzos de nuestrxs hermanxs de la Ciencia en Venezuela nace el #CarvativirParaVivir antiviral 100% efectivo en el tratamiento del COVID-19.

.@NicolasMaduro .@dcabellor .@ConCiliaFlores https://t.co/vGHHUaBrZK"
2021-01-24T22:19:12+00:00,¿Puede usarse ivermectina para tratar COVID-19 https://t.co/cyk3UUuM2U
2021-01-23T11:08:38+00:00,"La colchicina reduce el riesgo de complicaciones relacionadas con COVID-19

Los resultados positivos del ensayo COLCORONA muestran que la colchicina es el único medicamento oral eficaz para el tratamiento de pacientes no hospitalizados
 https://t.co/8yBFjF6NrT"
2021-01-20T01:55:00+00:00,"El efecto del tratamiento temprano con ivermectina sobre la carga viral, los síntomas y la respuesta humoral en pacientes con COVID-19 no grave: un ensayo clínico piloto, doble ciego, controlado con placebo y aleatorizado https://t.co/xf5y4PCb6V"
2021-01-19T04:08:32+00:00,"Ministro @MinSaludVE  @AlvaradoC_Salud  explica las bondades de la terapia con ozono en el tratamiento a los afectados por el Covid-19.
#CuarentenaConsciente https://t.co/9JY5OzISSu @taniapsuv
@NicolasMaduro @drodriven2 @JRodriguezPSUV_ 💛💙❤️🇻🇪💪"
2021-01-18T19:27:25+00:00,"En contacto con el presidente @NicolasMaduro ratificamos la voluntad de ir comunidad a comunidad aplicando pruebas rápidas a través de nuestras 15 Áreas de Salud Integral Comunitarias,además de ofrecer el tratamiento oportuno a todos los pacientes de#covid-19 para su recuperación https://t.co/t5HvGAQeTF"
2021-01-18T01:04:05+00:00,"@OlgaMonje3 @NicolasMaduro @Mippcivzla Excelente mensaje. #QuedateEnCasaYa mejor encerrados que enterrados. El covid-19 es una pandemia. No es juego, no hay tratamiento certero para la este virus. No distingue clase social ni edad."
2021-01-12T18:06:59+00:00,Tratamiento sobre el Covid-19 leve del Dr. Pérez Barragán https://t.co/4h7Sdg5o7l
2021-01-11T00:56:46+00:00,"Una alianza de expertos establecidos en cuidados intensivos, Front Line COVID-19 Critical Care Alliance (FLCCC), ha publicado dos protocolos para el tratamiento de COVID-19.  https://t.co/uv82PkTdtF"
2021-01-10T14:57:32+00:00,"#Reclamo si Decreto de alarma por covid-19, tiene por objeto proteger la vida y salud, ¿cómo es que sigue muriendo gente, por falta de recursos para comprar costosas medicinas del tratamiento?

Sino las proveen, no protegen ninguno de estos derechos, no basta la hospitalización"
2021-01-08T14:38:45+00:00,La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que la padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/yWo8qVlg7K
2021-01-05T14:58:11+00:00,"[Vídeo] Protección Civil Táchira necesita del apoyo urgente para el tratamiento de cuatro funcionarios contagiados de covid-19 https://t.co/yCuHXbyC19

#TáchiraNews #SanCristóbal #Covid-19 #Ayuda #Táchira #PC"
2021-01-04T12:03:33+00:00,"#CuídateDelCovid19

Presidente @NicolasMaduro insta a cumplir con el sistema 7+7 para cortar las cadenas de transmisión, a realizar las debidas pruebas PCR en todo Venezuela y garantizar a tiempo el tratamiento a los casos positivos de Covid-19. https://t.co/kNTe0cF79T"
2021-01-04T01:58:50+00:00,"La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que la padece desarrolla una enfermedad grave y tiene dificultad para respirar.
#2021DeProsperidad
https://t.co/31lBbaJYUH"
2021-01-03T16:14:50+00:00,"@lisbprieto @DrAlCapino El Dr. Joseph Varón, jefe de  la UCI del United Memorial
Center en Huston, texas, explica ampliamente las bondades de la Ivermectina. Les recomiendo que se lean los protocolos de tratamiento para Covid 19 que tiene la FLCCC, Alliance( Front line Covid-19 Critical Care Alliance)"
