launch_date,All,"Medical, Illness & Healing",Accidents & Emergencies,"Medical, Illness & Healing + Accidents & Emergencies"
2020-04-12,1.2857142857142858,0.42857142857142855,0.42857142857142855,0.8571428571428571
2020-04-13,1.2857142857142858,0.5714285714285714,0.42857142857142855,1.0
2020-04-14,1.7142857142857142,0.7142857142857143,0.5714285714285714,1.2857142857142856
2020-04-15,2.142857142857143,1.0,0.7142857142857143,1.7142857142857144
2020-04-16,2.0,1.1428571428571428,0.5714285714285714,1.7142857142857142
2020-04-17,2.0,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-04-18,1.8571428571428572,1.1428571428571428,0.5714285714285714,1.7142857142857142
2020-04-19,1.4285714285714286,1.0,0.2857142857142857,1.2857142857142856
2020-04-20,1.7142857142857142,1.0,0.42857142857142855,1.4285714285714286
2020-04-21,1.5714285714285714,1.0,0.2857142857142857,1.2857142857142856
2020-04-22,2.0,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-04-23,2.142857142857143,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-04-24,2.4285714285714284,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-04-25,2.7142857142857144,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-04-26,2.857142857142857,1.4285714285714286,0.5714285714285714,2.0
2020-04-27,2.7142857142857144,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-04-28,2.7142857142857144,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-04-29,2.2857142857142856,1.0,0.2857142857142857,1.2857142857142856
2020-04-30,2.857142857142857,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-05-01,3.0,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-05-02,3.142857142857143,1.1428571428571428,0.5714285714285714,1.7142857142857142
2020-05-03,3.5714285714285716,1.0,0.7142857142857143,1.7142857142857144
2020-05-04,3.4285714285714284,1.1428571428571428,0.7142857142857143,1.8571428571428572
2020-05-05,3.4285714285714284,1.2857142857142858,0.7142857142857143,2.0
2020-05-06,3.142857142857143,1.1428571428571428,0.7142857142857143,1.8571428571428572
2020-05-07,2.2857142857142856,0.8571428571428571,0.5714285714285714,1.4285714285714284
2020-05-08,2.2857142857142856,0.7142857142857143,0.8571428571428571,1.5714285714285714
2020-05-09,2.142857142857143,0.8571428571428571,0.7142857142857143,1.5714285714285714
2020-05-10,2.142857142857143,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-05-11,2.2857142857142856,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-05-12,2.2857142857142856,1.0,0.7142857142857143,1.7142857142857144
2020-05-13,2.5714285714285716,1.2857142857142858,0.7142857142857143,2.0
2020-05-14,3.2857142857142856,1.5714285714285714,1.0,2.571428571428571
2020-05-15,2.857142857142857,1.5714285714285714,0.7142857142857143,2.2857142857142856
2020-05-16,2.857142857142857,1.4285714285714286,0.8571428571428571,2.2857142857142856
2020-05-17,2.4285714285714284,1.1428571428571428,0.8571428571428571,2.0
2020-05-18,2.142857142857143,1.0,0.8571428571428571,1.8571428571428572
2020-05-19,1.8571428571428572,1.0,0.7142857142857143,1.7142857142857144
2020-05-20,2.0,1.1428571428571428,0.7142857142857143,1.8571428571428572
2020-05-21,1.2857142857142858,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-05-22,1.2857142857142858,1.0,0.2857142857142857,1.2857142857142856
2020-05-23,1.2857142857142858,1.0,0.0,1.0
2020-05-24,1.8571428571428572,0.8571428571428571,0.14285714285714285,1.0
2020-05-25,2.2857142857142856,1.0,0.14285714285714285,1.1428571428571428
2020-05-26,2.5714285714285716,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-05-27,2.0,0.5714285714285714,0.14285714285714285,0.7142857142857142
2020-05-28,2.5714285714285716,0.8571428571428571,0.2857142857142857,1.1428571428571428
2020-05-29,2.5714285714285716,0.7142857142857143,0.2857142857142857,1.0
2020-05-30,2.5714285714285716,1.0,0.2857142857142857,1.2857142857142856
2020-05-31,2.0,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-06-01,1.5714285714285714,1.0,0.14285714285714285,1.1428571428571428
2020-06-02,1.4285714285714286,1.0,0.14285714285714285,1.1428571428571428
2020-06-03,1.8571428571428572,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-06-04,1.8571428571428572,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-06-05,2.0,1.5714285714285714,0.14285714285714285,1.7142857142857142
2020-06-06,1.8571428571428572,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-06-07,2.2857142857142856,1.5714285714285714,0.2857142857142857,1.8571428571428572
2020-06-08,2.857142857142857,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-06-09,3.142857142857143,1.8571428571428572,0.5714285714285714,2.428571428571429
2020-06-10,2.7142857142857144,1.7142857142857142,0.42857142857142855,2.142857142857143
2020-06-11,2.2857142857142856,1.4285714285714286,0.42857142857142855,1.8571428571428572
2020-06-12,2.4285714285714284,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-06-13,2.4285714285714284,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-06-14,2.2857142857142856,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-06-15,2.142857142857143,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-06-16,1.8571428571428572,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-06-17,2.0,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-06-18,2.0,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-06-19,2.142857142857143,1.4285714285714286,0.2857142857142857,1.7142857142857144
2020-06-20,2.0,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-06-21,1.7142857142857142,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-06-22,1.7142857142857142,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-06-23,2.0,1.0,0.42857142857142855,1.4285714285714286
2020-06-24,2.4285714285714284,1.5714285714285714,0.42857142857142855,2.0
2020-06-25,2.857142857142857,2.0,0.42857142857142855,2.4285714285714284
2020-06-26,2.5714285714285716,1.7142857142857142,0.2857142857142857,2.0
2020-06-27,3.142857142857143,2.0,0.42857142857142855,2.4285714285714284
2020-06-28,3.142857142857143,2.0,0.42857142857142855,2.4285714285714284
2020-06-29,2.7142857142857144,1.7142857142857142,0.42857142857142855,2.142857142857143
2020-06-30,2.7142857142857144,2.0,0.2857142857142857,2.2857142857142856
2020-07-01,2.5714285714285716,1.7142857142857142,0.2857142857142857,2.0
2020-07-02,2.2857142857142856,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-07-03,2.4285714285714284,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-07-04,2.142857142857143,1.2857142857142858,0.0,1.2857142857142858
2020-07-05,2.4285714285714284,1.4285714285714286,0.0,1.4285714285714286
2020-07-06,3.2857142857142856,2.0,0.0,2.0
2020-07-07,3.4285714285714284,2.0,0.2857142857142857,2.2857142857142856
2020-07-08,4.0,1.8571428571428572,0.7142857142857143,2.5714285714285716
2020-07-09,3.857142857142857,2.0,0.7142857142857143,2.7142857142857144
2020-07-10,4.0,1.8571428571428572,0.7142857142857143,2.5714285714285716
2020-07-11,4.142857142857143,1.7142857142857142,0.7142857142857143,2.4285714285714284
2020-07-12,4.142857142857143,1.5714285714285714,0.7142857142857143,2.2857142857142856
2020-07-13,3.2857142857142856,1.0,0.7142857142857143,1.7142857142857144
2020-07-14,2.857142857142857,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-07-15,2.2857142857142856,1.1428571428571428,0.0,1.1428571428571428
2020-07-16,2.4285714285714284,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-07-17,2.4285714285714284,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-07-18,2.2857142857142856,1.7142857142857142,0.14285714285714285,1.857142857142857
2020-07-19,2.2857142857142856,1.8571428571428572,0.14285714285714285,2.0
2020-07-20,3.142857142857143,2.4285714285714284,0.14285714285714285,2.571428571428571
2020-07-21,3.142857142857143,2.2857142857142856,0.2857142857142857,2.571428571428571
2020-07-22,3.2857142857142856,2.2857142857142856,0.42857142857142855,2.714285714285714
2020-07-23,3.2857142857142856,2.2857142857142856,0.2857142857142857,2.571428571428571
2020-07-24,3.5714285714285716,2.4285714285714284,0.42857142857142855,2.8571428571428568
2020-07-25,3.2857142857142856,2.142857142857143,0.42857142857142855,2.571428571428571
2020-07-26,3.2857142857142856,2.142857142857143,0.42857142857142855,2.571428571428571
2020-07-27,2.7142857142857144,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-07-28,2.857142857142857,2.0,0.2857142857142857,2.2857142857142856
2020-07-29,2.4285714285714284,1.7142857142857142,0.14285714285714285,1.857142857142857
2020-07-30,2.4285714285714284,1.7142857142857142,0.2857142857142857,2.0
2020-07-31,1.8571428571428572,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-08-01,2.0,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-08-02,2.0,1.4285714285714286,0.2857142857142857,1.7142857142857144
2020-08-03,2.2857142857142856,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-08-04,2.4285714285714284,1.4285714285714286,0.5714285714285714,2.0
2020-08-05,2.4285714285714284,1.4285714285714286,0.5714285714285714,2.0
2020-08-06,2.4285714285714284,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-08-07,2.5714285714285716,1.4285714285714286,0.5714285714285714,2.0
2020-08-08,2.7142857142857144,1.5714285714285714,0.7142857142857143,2.2857142857142856
2020-08-09,2.857142857142857,1.5714285714285714,0.5714285714285714,2.142857142857143
2020-08-10,2.7142857142857144,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-08-11,2.5714285714285716,1.7142857142857142,0.42857142857142855,2.142857142857143
2020-08-12,2.857142857142857,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-08-13,2.857142857142857,2.0,0.2857142857142857,2.2857142857142856
2020-08-14,2.7142857142857144,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-08-15,2.5714285714285716,1.8571428571428572,0.14285714285714285,2.0
2020-08-16,2.7142857142857144,2.142857142857143,0.14285714285714285,2.2857142857142856
2020-08-17,2.857142857142857,2.0,0.2857142857142857,2.2857142857142856
2020-08-18,3.5714285714285716,2.857142857142857,0.14285714285714285,3.0
2020-08-19,3.7142857142857144,3.0,0.2857142857142857,3.2857142857142856
2020-08-20,4.714285714285714,3.5714285714285716,0.7142857142857143,4.285714285714286
2020-08-21,4.857142857142857,3.4285714285714284,1.0,4.428571428571429
2020-08-22,5.428571428571429,3.857142857142857,1.0,4.857142857142858
2020-08-23,5.142857142857143,3.7142857142857144,1.0,4.714285714285714
2020-08-24,4.857142857142857,3.4285714285714284,1.0,4.428571428571429
2020-08-25,4.142857142857143,2.4285714285714284,1.0,3.4285714285714284
2020-08-26,4.714285714285714,2.857142857142857,1.0,3.857142857142857
2020-08-27,3.857142857142857,2.5714285714285716,0.5714285714285714,3.1428571428571432
2020-08-28,4.0,2.7142857142857144,0.42857142857142855,3.142857142857143
2020-08-29,3.7142857142857144,2.2857142857142856,0.5714285714285714,2.8571428571428568
2020-08-30,4.0,2.2857142857142856,0.8571428571428571,3.142857142857143
2020-08-31,4.571428571428571,2.7142857142857144,1.0,3.7142857142857144
2020-09-01,4.571428571428571,3.0,1.0,4.0
2020-09-02,4.285714285714286,3.0,0.8571428571428571,3.857142857142857
2020-09-03,4.285714285714286,2.857142857142857,1.0,3.857142857142857
2020-09-04,4.142857142857143,2.857142857142857,1.0,3.857142857142857
2020-09-05,4.0,2.7142857142857144,1.0,3.7142857142857144
2020-09-06,3.857142857142857,2.7142857142857144,0.8571428571428571,3.5714285714285716
2020-09-07,3.2857142857142856,2.4285714285714284,0.5714285714285714,3.0
2020-09-08,3.4285714285714284,2.5714285714285716,0.5714285714285714,3.1428571428571432
2020-09-09,2.7142857142857144,1.7142857142857142,0.7142857142857143,2.4285714285714284
2020-09-10,3.142857142857143,1.8571428571428572,1.0,2.857142857142857
2020-09-11,3.5714285714285716,2.2857142857142856,1.0,3.2857142857142856
2020-09-12,4.142857142857143,2.857142857142857,1.0,3.857142857142857
2020-09-13,4.0,2.7142857142857144,0.8571428571428571,3.5714285714285716
2020-09-14,4.0,2.7142857142857144,1.0,3.7142857142857144
2020-09-15,4.285714285714286,3.0,1.0,4.0
2020-09-16,4.428571428571429,3.2857142857142856,0.8571428571428571,4.142857142857142
2020-09-17,3.7142857142857144,3.0,0.42857142857142855,3.4285714285714284
2020-09-18,3.2857142857142856,2.5714285714285716,0.42857142857142855,3.0
2020-09-19,2.7142857142857144,2.142857142857143,0.42857142857142855,2.571428571428571
2020-09-20,2.4285714285714284,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-09-21,2.2857142857142856,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-09-22,2.0,1.5714285714285714,0.2857142857142857,1.8571428571428572
2020-09-23,2.0,1.5714285714285714,0.2857142857142857,1.8571428571428572
2020-09-24,2.2857142857142856,1.5714285714285714,0.5714285714285714,2.142857142857143
2020-09-25,3.0,2.0,0.42857142857142855,2.4285714285714284
2020-09-26,3.2857142857142856,2.2857142857142856,0.2857142857142857,2.571428571428571
2020-09-27,3.4285714285714284,2.5714285714285716,0.2857142857142857,2.857142857142857
2020-09-28,3.5714285714285716,2.5714285714285716,0.42857142857142855,3.0
2020-09-29,3.5714285714285716,2.2857142857142856,0.7142857142857143,3.0
2020-09-30,3.4285714285714284,2.142857142857143,0.7142857142857143,2.857142857142857
2020-10-01,3.4285714285714284,2.4285714285714284,0.42857142857142855,2.8571428571428568
2020-10-02,3.4285714285714284,2.857142857142857,0.42857142857142855,3.2857142857142856
2020-10-03,2.7142857142857144,2.2857142857142856,0.42857142857142855,2.714285714285714
2020-10-04,2.5714285714285716,2.142857142857143,0.42857142857142855,2.571428571428571
2020-10-05,2.857142857142857,2.5714285714285716,0.2857142857142857,2.857142857142857
2020-10-06,2.7142857142857144,2.7142857142857144,0.0,2.7142857142857144
2020-10-07,3.4285714285714284,3.0,0.2857142857142857,3.2857142857142856
2020-10-08,3.2857142857142856,2.7142857142857144,0.2857142857142857,3.0
2020-10-09,2.4285714285714284,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-10-10,3.0,2.4285714285714284,0.2857142857142857,2.714285714285714
2020-10-11,2.857142857142857,2.2857142857142856,0.2857142857142857,2.571428571428571
2020-10-12,2.5714285714285716,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-10-13,2.5714285714285716,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-10-14,1.7142857142857142,1.4285714285714286,0.0,1.4285714285714286
2020-10-15,1.5714285714285714,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-10-16,1.2857142857142858,1.0,0.14285714285714285,1.1428571428571428
2020-10-17,1.0,0.5714285714285714,0.2857142857142857,0.8571428571428571
2020-10-18,1.5714285714285714,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-10-19,1.4285714285714286,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-10-20,1.2857142857142858,0.7142857142857143,0.42857142857142855,1.1428571428571428
2020-10-21,1.4285714285714286,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-10-22,1.7142857142857142,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-10-23,2.142857142857143,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-10-24,2.0,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-10-25,1.7142857142857142,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-10-26,2.0,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-10-27,2.142857142857143,1.1428571428571428,0.7142857142857143,1.8571428571428572
2020-10-28,2.4285714285714284,1.2857142857142858,0.7142857142857143,2.0
2020-10-29,2.0,1.0,0.5714285714285714,1.5714285714285714
2020-10-30,1.8571428571428572,1.1428571428571428,0.5714285714285714,1.7142857142857142
2020-10-31,2.142857142857143,1.2857142857142858,0.7142857142857143,2.0
2020-11-01,2.0,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-11-02,2.0,1.1428571428571428,0.5714285714285714,1.7142857142857142
2020-11-03,1.8571428571428572,1.1428571428571428,0.42857142857142855,1.5714285714285714
2020-11-04,1.5714285714285714,0.8571428571428571,0.42857142857142855,1.2857142857142856
2020-11-05,1.7142857142857142,1.0,0.42857142857142855,1.4285714285714286
2020-11-06,1.8571428571428572,1.0,0.42857142857142855,1.4285714285714286
2020-11-07,1.8571428571428572,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-11-08,1.7142857142857142,1.0,0.2857142857142857,1.2857142857142856
2020-11-09,1.5714285714285714,1.0,0.2857142857142857,1.2857142857142856
2020-11-10,1.5714285714285714,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-11-11,1.7142857142857142,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-11-12,1.8571428571428572,1.2857142857142858,0.2857142857142857,1.5714285714285716
2020-11-13,1.5714285714285714,1.1428571428571428,0.2857142857142857,1.4285714285714284
2020-11-14,1.4285714285714286,1.0,0.2857142857142857,1.2857142857142856
2020-11-15,1.5714285714285714,1.0,0.2857142857142857,1.2857142857142856
2020-11-16,1.5714285714285714,0.8571428571428571,0.14285714285714285,1.0
2020-11-17,1.5714285714285714,0.8571428571428571,0.14285714285714285,1.0
2020-11-18,1.5714285714285714,0.7142857142857143,0.0,0.7142857142857143
2020-11-19,1.4285714285714286,0.5714285714285714,0.14285714285714285,0.7142857142857142
2020-11-20,1.8571428571428572,0.7142857142857143,0.14285714285714285,0.8571428571428572
2020-11-21,1.8571428571428572,0.5714285714285714,0.14285714285714285,0.7142857142857142
2020-11-22,2.0,0.8571428571428571,0.14285714285714285,1.0
2020-11-23,1.8571428571428572,1.0,0.14285714285714285,1.1428571428571428
2020-11-24,2.142857142857143,1.0,0.14285714285714285,1.1428571428571428
2020-11-25,2.142857142857143,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-11-26,2.2857142857142856,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-11-27,2.0,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-11-28,2.4285714285714284,1.7142857142857142,0.14285714285714285,1.857142857142857
2020-11-29,2.142857142857143,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-11-30,2.2857142857142856,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-12-01,2.142857142857143,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-12-02,2.4285714285714284,1.1428571428571428,0.7142857142857143,1.8571428571428572
2020-12-03,2.2857142857142856,1.0,0.5714285714285714,1.5714285714285714
2020-12-04,2.4285714285714284,1.2857142857142858,0.5714285714285714,1.8571428571428572
2020-12-05,2.0,1.0,0.5714285714285714,1.5714285714285714
2020-12-06,2.5714285714285716,1.2857142857142858,0.7142857142857143,2.0
2020-12-07,2.4285714285714284,1.4285714285714286,0.42857142857142855,1.8571428571428572
2020-12-08,2.142857142857143,1.2857142857142858,0.42857142857142855,1.7142857142857144
2020-12-09,1.7142857142857142,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-12-10,1.8571428571428572,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-12-11,1.7142857142857142,1.2857142857142858,0.14285714285714285,1.4285714285714286
2020-12-12,1.7142857142857142,1.1428571428571428,0.14285714285714285,1.2857142857142856
2020-12-13,1.1428571428571428,0.8571428571428571,0.0,0.8571428571428571
2020-12-14,1.1428571428571428,0.8571428571428571,0.0,0.8571428571428571
2020-12-15,1.5714285714285714,1.1428571428571428,0.0,1.1428571428571428
2020-12-16,1.7142857142857142,1.2857142857142858,0.0,1.2857142857142858
2020-12-17,1.4285714285714286,1.1428571428571428,0.0,1.1428571428571428
2020-12-18,1.8571428571428572,1.4285714285714286,0.14285714285714285,1.5714285714285714
2020-12-19,2.0,1.7142857142857142,0.14285714285714285,1.857142857142857
2020-12-20,2.2857142857142856,2.0,0.14285714285714285,2.142857142857143
2020-12-21,2.142857142857143,1.8571428571428572,0.14285714285714285,2.0
2020-12-22,2.0,1.8571428571428572,0.14285714285714285,2.0
2020-12-23,1.8571428571428572,1.7142857142857142,0.14285714285714285,1.857142857142857
2020-12-24,2.2857142857142856,2.0,0.2857142857142857,2.2857142857142856
2020-12-25,2.2857142857142856,2.0,0.2857142857142857,2.2857142857142856
2020-12-26,2.142857142857143,1.8571428571428572,0.2857142857142857,2.142857142857143
2020-12-27,2.2857142857142856,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-12-28,2.2857142857142856,1.8571428571428572,0.42857142857142855,2.2857142857142856
2020-12-29,2.0,1.5714285714285714,0.42857142857142855,2.0
2020-12-30,2.0,1.4285714285714286,0.42857142857142855,1.8571428571428572
2020-12-31,2.4285714285714284,1.5714285714285714,0.5714285714285714,2.142857142857143
2021-01-01,2.142857142857143,1.4285714285714286,0.42857142857142855,1.8571428571428572
2021-01-02,2.4285714285714284,1.5714285714285714,0.5714285714285714,2.142857142857143
2021-01-03,2.5714285714285716,1.7142857142857142,0.5714285714285714,2.2857142857142856
2021-01-04,3.0,2.0,0.7142857142857143,2.7142857142857144
2021-01-05,3.4285714285714284,2.142857142857143,1.0,3.142857142857143
2021-01-06,3.7142857142857144,2.4285714285714284,1.1428571428571428,3.571428571428571
2021-01-07,3.2857142857142856,2.2857142857142856,0.8571428571428571,3.142857142857143
2021-01-08,3.2857142857142856,2.142857142857143,1.0,3.142857142857143
2021-01-09,3.142857142857143,1.8571428571428572,1.0,2.857142857142857
2021-01-10,3.0,1.5714285714285714,1.0,2.571428571428571
2021-01-11,2.857142857142857,1.5714285714285714,0.8571428571428571,2.4285714285714284
2021-01-12,2.857142857142857,1.8571428571428572,0.5714285714285714,2.428571428571429
2021-01-13,2.7142857142857144,1.7142857142857142,0.42857142857142855,2.142857142857143
2021-01-14,2.7142857142857144,1.4285714285714286,0.42857142857142855,1.8571428571428572
2021-01-15,2.4285714285714284,1.1428571428571428,0.42857142857142855,1.5714285714285714
2021-01-16,2.7142857142857144,1.2857142857142858,0.7142857142857143,2.0
2021-01-17,2.7142857142857144,1.5714285714285714,0.5714285714285714,2.142857142857143
2021-01-18,3.0,1.7142857142857142,0.5714285714285714,2.2857142857142856
